Title,Address,Phone,Mobile,Email,Website,LinkeIn,URL
Frankfurter Volksbank Rhein/Main eG,"Börsenstraße 7-11, 60313 Frankfurt, Deutschland",+49 69 2172-0,,info@frankfurter-volksbank.de,http://www.frankfurter-volksbank.de,https://www.linkedin.com/company/frankfurter-volksbank-eg/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/frankfurter-volksbank-rhein-main-eg/?elb=847.1100.5298.1.111&uls=2
Frankonia Vermögensverwaltungs- und Beteiligungsgesellschaft mbH,"Am Weichselgarten 11-13, 91058 Erlangen, Deutschland",+49 9131 618041,,"akquise@frankonia-immo.de,markus.aigesberger@frankonia-immo.de,christian.kauper@frankonia-immo.de",https://www.frankonia-immo.de,https://www.linkedin.com/company/frankonia-verm-gensverwaltungs-u-beteiligungsges-mbh/?viewAsMember=true,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/frankonia-vermoegensverwaltungs-und-beteiligungsgesellschaft-mbh/?elb=847.1100.7974.1.111&uls=2
Wirtschaftsförderung Frankfurt - Frankfurt Economic Development - GmbH,"Hanauer Landstraße 126-128, 60314 Frankfurt am Main, Deutschland",+49 69 21236209,,info@frankfurt-business.net,http://www.frankfurt-business.net,https://www.linkedin.com/company/wirtschaftsfoerderung-ffm/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/wirtschaftsfoerderung-frankfurt-frankfurt-economic-development-gmbh/?elb=847.1100.1587.1.111&uls=2
FrankfurtRheinMain GmbH International Marketing of the Region,"Unterschweinstiege 8, 60549 Frankfurt am Main, Deutschland",+49 69 686038-0,,info@frm-united.com,https://www.frm-united.com,https://www.linkedin.com/in/frm-gmbh-bb98336b/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/frankfurtrheinmain-gmbh-international-marketing-of-the-region/?elb=847.1100.3885.2.111&uls=2
Frankfurter Sparkasse,"Neue Mainzer Straße 47-53, 60311 Frankfurt, Deutschland",+49 69 2641-3536,,cii@frankfurter-sparkassse.de,https://www.frankfurter-sparkasse.de/Center-ImmobilienInvestoren,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/frankfurter-sparkasse/?elb=847.1100.2056.1.111&uls=2
FRANK Beteiligungsgesellschaft mbH,"Stadtdeich 7, 20097 Hamburg, Deutschland",+49 40 697111177,,,https://www.frank.de,https://www.linkedin.com/company/frank-immobilien/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/frank-beteiligungsgesellschaft-mbh/?elb=847.1100.4204.1.111&uls=2
FONTENAY Management GmbH,"Versmannstraße 2, 20457 Hamburg, Deutschland",,,,https://www.fontenay.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/fontenay-management-gmbh/?elb=847.1100.6618.1.111&uls=2
FPS Rechtsanwaltsgesellschaft mbH & Co. KG,"Eschersheimer Landstraße 25-27, 60322 Frankfurt, Deutschland",+49 69 95957-0,,frankfurt@fps-law.de,https://www.fps-law.de,https://www.linkedin.com/company/fps-rechtsanwaelte-notare,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/fps-rechtsanwaltsgesellschaft-mbh-und-co-kg/?elb=847.1100.4654.1.111&uls=2
FOX Real Estate GmbH,"Große Elbstraße 61, 22767 Hamburg, Deutschland",+49 40 238311-300,,info@fox-re.de,https://www.fox-re.de,https://www.linkedin.com/company/fox-real-estate-at-fox-group/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/fox-real-estate-gmbh/?elb=847.1100.7828.1.111&uls=2
FRAUEN !N FÜHRUNG (F!F) Initiative der deutschen Immobilienwirtschaft für mehr Frauen in Führungspositionen e.V.,"c/o Impact Hub Munich, Gotzinger Straße 8, 81371 München, Deutschland",,,,https://www.frauen-in-fuehrung.info,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/frauen-n-fuehrung-ff-initiative-der-deutschen-immobilienwirtschaft-fuer-mehr-frauen-in-fuehrungspositionen-ev/?elb=847.1100.7098.1.111&uls=2
Four Parx GmbH,"Philipp-Reis-Straße 14, 63303 Dreieich-Sprendlingen, Deutschland",+49 6103 800060,,mail@four-parx.com,http://www.four-parx.com,https://www.linkedin.com/company/four-parx,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/four-parx-gmbh/?elb=847.1100.6923.1.111&uls=2
FOM Real Estate GmbH,"Friedrich-Ebert-Anlage 22, 69117 Heidelberg, Deutschland",+49 6221 36366-10,,info@fomrealestate.de,https://www.fomrealestate.de,https://www.linkedin.com/company/fomrealestate/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/fom-real-estate-gmbh/?elb=847.1100.3563.1.111&uls=2
GalCap Europe,"Singerstraße 8, 1010 Wien, Österreich",,,,http://www.galcap-europe.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/galcap-europe/?elb=847.1100.6997.1.111&uls=2
Forvis Mazars GmbH & Co. KG Wirtschaftsprüfungsgesellschaft - Steuerberatungsgesellschaft,"Domstraße 15, 20095 Hamburg, Deutschland",+49 40 28801-0,,contact-de@forvismazars.com,https://www.forvismazars.com/de/de,https://www.linkedin.com/company/forvismazarsingermany/mycompany/verification/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/forvis-mazars-gmbh-und-co-kg-wirtschaftspruefungsgesellschaft-steuerberatungsgesellschaft/?elb=847.1100.1634.1.111&uls=2
Fusion Cologne GmbH,"Am Niehler Hafen 2, 50735 Köln, Deutschland",,,,https://www.fusion-cologne.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/fusion-cologne-gmbh/?elb=847.1100.7540.1.111&uls=2
Stadt Fürth - Amt für Wirtschaft und Stadtentwicklung,"Königsplatz 1, 90762 Fürth, Deutschland",,,,http://www.fuerth.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-fuerth-amt-fuer-wirtschaft-und-stadtentwicklung/?elb=847.1100.2078.1.111&uls=2
Stadt Freudenstadt,"Marktplatz 1, 72250 Freudenstadt, Deutschland",,,,https://www.freudenstadt.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-freudenstadt/?elb=847.1100.7048.1.111&uls=2
Freistaat Sachsen – Zentrales Flächenmanagement,"Riesaer Str. 7h, 01129 Dresden, Deutschland",+49 351 56497547,,steffi.koch@zfm.smf.sachsen.de,http://www.zfm.sachsen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/freistaat-sachsen--zentrales-flaechenmanagement/?elb=847.1100.4818.1.111&uls=2
GAG Ludwigshafen am Rhein,"Mundenheimer Str. 182, 67061 Ludwigshafen am Rhein, Deutschland",+49 621 5604-147,,LCE@gag-ludwigshafen.de,https://www.gag-ludwigshafen.de,https://de.linkedin.com/company/gag-ludwigshafen,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gag-ludwigshafen-am-rhein/?elb=847.1100.7462.1.111&uls=2
FRIS Investment Care,"Hoogoorddreef 15, 1101 BA Amsterdam, Niederlande",+31 20 3017700,,marketing@fris.nl,http://www.fris.nl,https://www.linkedin.com/company/frisrealpeople/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/fris-investment-care/?elb=847.1100.5020.1.111&uls=2
Freundlieb Bauunternehmung GmbH & Co. KG,"Hörder Burgstr. 15, 44263 Dortmund, Deutschland",+49 231 4343-0,,info@freundlieb.de,http://www.freundlieb.de,https://de.linkedin.com/company/freundlieb,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/freundlieb-bauunternehmung-gmbh-und-co-kg/?elb=847.1100.2225.1.111&uls=2
Gabler-Saliter Bankgeschäft AG,"Marktplatz 10, 87634 Obergünzburg, Deutschland",+49 8372 709-0,,info@saliterbank.de,https://www.gabler-saliter-bank.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gabler-saliter-bankgeschaeft-ag/?elb=847.1100.5898.1.111&uls=2
Fressnapf Immobilien und Vermögensverwaltugs GmbH,"Hulsterweg 82, 5912 PL Venlo, Niederlande",+31 77 2045-010,+49 173 4759552,alice.vonhanstein@fressnapf.com,https://www.fressnapf.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/fressnapf-immobilien-und-vermoegensverwaltugs-gmbh/?elb=847.1100.6931.1.111&uls=2
Ganten Hünecke Bieniek & Partner mbB,"Ostertorstr. 32, 28195 Bremen, Deutschland",,,,http://www.ghb-law.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ganten-huenecke-bieniek-und-partner-mbb/?elb=847.1100.3719.1.111&uls=2
Freesi (IISY OY),"Karaportti 5, 02610 Espoo, Finnland",+358 400 281152,,jan-kristian.westerlund@freesi.io,https://www.freesi.io,https://fi.linkedin.com/company/freesi,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/freesi-iisy-oy/?elb=847.1100.7150.1.111&uls=2
"Generali Real Estate S.p.A.,  Zweigniederlassung Deutschland","Tunisstr. 29, 50667 Köln, Deutschland",,,,https://www.generalirealestate.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/generali-real-estate-spa-zweigniederlassung-deutschland/?elb=847.1100.7586.1.111&uls=2
Fredebeul Immobilien GmbH & Co. KG,"Falkstraße 11, 33602 Bielefeld, Deutschland",+49 521 62228,,info@fredebeul-immobilien.de,https://www.fredebeul-immobilien.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/fredebeul-immobilien-gmbh-und-co-kg/?elb=847.1100.7459.1.111&uls=2
Galledia Fachmedien AG - Immobilien Business,"Baslerstrasse 60, 8048 Zürich, Schweiz",+41 58 3449847,,info@galledia.ch,https://www.immobilienbusiness.ch,https://www.linkedin.com/showcase/immobilienbusiness/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/galledia-fachmedien-ag-immobilien-business/?elb=847.1100.3864.1.111&uls=2
GEG Grundstücksentwicklung Klinikum Bremen-Mitte GmbH & Co.KG,"Domshof 8-12, 28195 Bremen, Deutschland",,,,https://www.geg-bremen.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/geg-grundstuecksentwicklung-klinikum-bremen-mitte-gmbh-und-cokg/?elb=847.1100.7428.1.111&uls=2
Gebau GmbH,"Emanuel-Leutze-Str. 20, 40547 Düsseldorf, Deutschland",+49 211 5975-264,,daniela.osterloh@gebau.de,https://www.gebau.de,https://www.linkedin.com/company/gebau-gmbh/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gebau-gmbh/?elb=847.1100.6004.1.111&uls=2
gbg Wohnungsbaugesellschaft Hildesheim AG,"Eckemekerstraße 36, 31134 Hildesheim, Deutschland",,,,http://www.gbg-hildesheim.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gbg-wohnungsbaugesellschaft-hildesheim-ag/?elb=847.1100.3110.1.111&uls=2
GARBE Institutional Capital Deutschland GmbH,"Versmannstraße 2, 20457 Hamburg, Deutschland",,,,http://www.garbe-institutional.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/garbe-institutional-capital-deutschland-gmbh/?elb=847.1100.6637.1.111&uls=2
Freiheit Emscher Entwicklungsgesellschaft mbH,"Im Welterbe 8, 45141 Essen, Deutschland",+49 201 565774-0,,info@freiheit-emscher.de,https://www.freiheit-emscher.de,https://de.linkedin.com/company/freiheit-emscher-entwicklungsgesellschaft-mbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/freiheit-emscher-entwicklungsgesellschaft-mbh/?elb=847.1100.7566.1.111&uls=2
Unternehmensgruppe Frauenrath,"Industriestraße 50, 52525 Heinsberg, Deutschland",+49 2452 189-0,,kontakt@frauenrath.de,http://www.frauenrath.de,https://www.linkedin.com/company/unternehmensgruppe-frauenrath/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/unternehmensgruppe-frauenrath/?elb=847.1100.2194.1.111&uls=2
Gebäudewirtschaft der Stadt Köln,"Ottoplatz 1, 50679 Köln, Deutschland",+49 221 22120358,,gebaeudewirtschaft@stadt-koeln.de,https://www.stadt-koeln.de/politik-und-verwaltung/gebaeudewirtschaft-der-stadt-koeln,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gebaeudewirtschaft-der-stadt-koeln/?elb=847.1100.2977.1.111&uls=2
GBI Group GmbH,"Uhlandstraße 7-8, 10623 Berlin, Deutschland",+49 30 319987-0,,info@gbi.ag,http://www.gbi.ag,https://www.linkedin.com/company/gbi-group,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gbi-group-gmbh/?elb=847.1100.3260.1.111&uls=2
GEBAG Duisburger Baugesellschaft mbH,"Tiergartenstraße 24 - 26, 47053 Duisburg, Deutschland",+49 203 6004-0,,info@gebag.de,http://www.gebag.de,https://de.linkedin.com/company/gebag-duisburger-baugesellschaft-mbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gebag-duisburger-baugesellschaft-mbh/?elb=847.1100.2610.1.111&uls=2
GARBE Industrial Real Estate GmbH,"Versmannstraße 2, 20457 Hamburg, Deutschland",,,,http://www.garbe-industrial.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/garbe-industrial-real-estate-gmbh/?elb=847.1100.1804.2.111&uls=2
Gateway Real Estate AG,"Hardenbergstr. 28a, 10623 Berlin, Deutschland",+49 30 40363470,,info@gateway-re.de,http://www.gateway-re.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gateway-real-estate-ag/?elb=847.1100.6823.1.111&uls=2
GARBE Immobilien-Projekte GmbH,"Versmannstraße 2, 20457 Hamburg, Deutschland",,,,http://www.garbe-immobilien-projekte.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/garbe-immobilien-projekte-gmbh/?elb=847.1100.6619.1.111&uls=2
Stadt Garbsen,"Rathausplatz 1, 30823 Garbsen, Deutschland",+49 5131 707-309,,wirtschaftsfoerderung@garbsen.de,https://www.garbsen.de/,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-garbsen/?elb=847.1100.7721.1.111&uls=2
GenoCrowd GmbH,"Bleidenstraße 6, 60311 Frankfurt am Main, Deutschland",+49 160 94922902,,michael.wahab@meinebank.de,https://www.genocrowd.de,https://de.linkedin.com/company/genocrowd-gmbh?trk=public_post_feed-actor-name,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/genocrowd-gmbh/?elb=847.1100.7805.1.111&uls=2
GARBE,"Versmannstraße 2, 20457 Hamburg, Deutschland",+49 40 35613-0,,info@garbe.de,https://www.garbe.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/garbe/?elb=847.1100.1804.1.111&uls=2
GF German Finance GmbH,"Neuer Wall 2-6, 20354 Hamburg, Deutschland",+49 40 46004-0,+49 1511 5522432,info@germanfinance.com,http://www.germanfinance.com,https://www.linkedin.com/company/gf-german-finance-gmbh/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gf-german-finance-gmbh/?elb=847.1100.4726.1.111&uls=2
GFORM GmbH & Co. KG,"Jägerstraße 60, 10117 Berlin, Deutschland",+49 30 555792910,,enquiry@gform.eu,https://www.gform.eu,https://www.linkedin.com/company/89175108,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gform-gmbh-und-co-kg/?elb=847.1100.7886.1.111&uls=2
GEWOBA Aktiengesellschaft Wohnen und Bauen,"Rembertiring 27, 28195 Bremen, Deutschland",+49 421 3672-0,,exporeal@gewoba.de,http://www.gewoba.de,https://de.linkedin.com/company/gewoba-aktiengesellschaft-wohnen-und-bauen,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gewoba-aktiengesellschaft-wohnen-und-bauen/?elb=847.1100.2459.1.111&uls=2
Gewobag Wohnungsbau-Aktiengesellschaft Berlin,"Alt-Moabit 101A, 10559 Berlin, Deutschland",0800 4708-800,,service@gewobag.de,http://www.gewobag.de,https://de.linkedin.com/company/gewobag,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gewobag-wohnungsbau-aktiengesellschaft-berlin/?elb=847.1100.3093.1.111&uls=2
GEwerk GmbH,"Hellfeld 59, 33729 Bielefeld, Deutschland",+49 521 962961-0,,info@ge-werk.com,https://www.ge-werk.com,https://de.linkedin.com/company/ge-werk-gmbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gewerk-gmbh/?elb=847.1100.7390.1.111&uls=2
German PropTech Initiative e.V.,"Urbanstraße 71, 10967 Berlin, Deutschland",,,,https://www.gpti.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/german-proptech-initiative-ev/?elb=847.1100.5035.1.111&uls=2
German Council of Shopping Places e.V.,"Mehringdamm 48, 10961 Berlin, Deutschland",,,,https://www.gcsp.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/german-council-of-shopping-places-ev/?elb=847.1100.6146.1.111&uls=2
Gewerbeentwicklung Baden-Baden,"Pariser Ring 37, 76532 Baden-Baden, Deutschland",+49 7221 3904-15,,stenzel@gewerbe-baden-baden.de,https://www.gewerbe-baden-baden.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gewerbeentwicklung-baden-baden/?elb=847.1100.1995.1.111&uls=2
Geobality Europe GmbH,"Große Elbstraße 145c, 22767 Hamburg, Deutschland",,,,https://www.geobality.bio,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/geobality-europe-gmbh/?elb=847.1100.7256.1.111&uls=2
GENOPORT Kreditmanagement GmbH,"Werner-Reimers-Straße 2-4, 61352 Bad Homburg, Deutschland",800 3599999,,info@genoport.de,https://www.genoport.de,https://www.linkedin.com/company/genoport-kreditmanagement-gmbh/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/genoport-kreditmanagement-gmbh/?elb=847.1100.7930.1.111&uls=2
German Property Partners | GPP,"Bleichenbrücke 9, 20354 Hamburg, Deutschland",+49 711 20702-700,,"gpp@grossmann-berger.de, gpp@anteon.de, gpp@greif-contzen.de, gpp@blackolive.de, gpp@eug-re.de",https://www.germanpropertypartners.de,https://www.linkedin.com/company/german-property-partners,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/german-property-partners--gpp/?elb=847.1100.2883.3.111&uls=2
Gerber Architekten GmbH,"Tönnishof 9-13, 44149 Dortmund, Deutschland",+49 231 9065182,+49 176 60951755,skhan@gerberarchitekten.de,https://www.gerberarchitekten.de,https://www.linkedin.com/company/9184348/admin/inbox/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gerber-architekten-gmbh/?elb=847.1100.4825.1.111&uls=2
gfw-Gesellschaft für Wirtschaftsförderung im Kreis Warendorf mbH,"Vorhelmer Str. 81, 59269 Beckum, Deutschland",+49 2521 8505-0,,info@gfw-waf.de,http://www.gfw-waf.de,https://de.linkedin.com/company/gfw-warendorf,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/gfw-gesellschaft-fuer-wirtschaftsfoerderung-im-kreis-warendorf-mbh/?elb=847.1100.2369.1.111&uls=2
Stadt Gera Amt für Zentrale Steuerung Abteilung Wirtschaftsförderung,"Kornmarkt 12, 07545 Gera, Deutschland",+49 365 838-1210,,wirtschaftsfoerderung@gera.de,http://www.gera.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-gera-amt-fuer-zentrale-steuerung-abteilung-wirtschaftsfoerderung/?elb=847.1100.4828.1.111&uls=2
GLP PFH Hungary Management Kft,"Horvát utca 14-26, 1027 Budapest, Ungarn",,,,https://www.eu.glp.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/glp-pfh-hungary-management-kft/?elb=847.1100.7751.1.111&uls=2
Geohaus GbR,"Löhberg 78, 45468 Mülheim an der Ruhr, Deutschland",+49 208 45000-0,,dr.schuster@geohaus.de,http://www.geohaus.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/geohaus-gbr/?elb=847.1100.2909.1.111&uls=2
Stadt Gladbeck,"Willy-Brand-Platz 2, 45964 Gladbeck, Deutschland",,,hendrik.knepper@stadt-gladbeck.de,https://www.gladbeck.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-gladbeck/?elb=847.1100.7763.1.111&uls=2
